backend_name,timestamp,id0,id1,id2,id3,id4,sx0,sx1,sx2,sx3,sx4,x0,x1,x2,x3,x4,cx4_3,cx3_4,cx3_1,cx1_3,cx2_1,cx1_2,cx1_0,cx0_1,T1_q0,T2_q0,frequency_q0,readout_error_q0,prob_meas0_prep1_q0,prob_meas1_prep0_q0,T1_q1,T2_q1,frequency_q1,readout_error_q1,prob_meas0_prep1_q1,prob_meas1_prep0_q1,T1_q2,T2_q2,frequency_q2,readout_error_q2,prob_meas0_prep1_q2,prob_meas1_prep0_q2,T1_q3,T2_q3,frequency_q3,readout_error_q3,prob_meas0_prep1_q3,prob_meas1_prep0_q3,T1_q4,T2_q4,frequency_q4,readout_error_q4,prob_meas0_prep1_q4,prob_meas1_prep0_q4,accuracy,accuracy-diff,accuracy-diff-bad,accuracy-diff-good,accuracy-diff-mid,dynamic_training
ibmq_belem,2021-09-15 00:35:32-04:00,0.000186243,0.000339023,0.000211418,0.000445463,0.000416664,0.000186243,0.000339023,0.000211418,0.000445463,0.000416664,0.000186243,0.000339023,0.000211418,0.000445463,0.000416664,0.013835633,0.013835633,0.010098622,0.010098622,0.006994362,0.006994362,0.016151871,0.016151871,84.1776337,118.2081774,5.090024135,0.0159,0.0244,0.0074,97.27371423,106.1183941,5.245497841,0.0224,0.035,0.0098,88.77915151,40.14347035,5.361420793,0.0198,0.0286,0.011,84.4061736,114.4140482,5.170384473,0.0232,0.0394,0.007,101.3734489,147.203199,5.258374689,0.0351,0.0626,0.0076,0.805,0.765,0.76,0.805,0.8,0.805
ibmq_belem,2021-09-16 01:14:57-04:00,0.000244398,0.000923478,0.000240324,0.000381804,0.000449324,0.000244398,0.000923478,0.000240324,0.000381804,0.000449324,0.000244398,0.000923478,0.000240324,0.000381804,0.000449324,0.017721215,0.017721215,0.016927986,0.016927986,0.011262525,0.011262525,0.0366905,0.0366905,74.23737713,111.6317795,5.090025426,0.0265,0.0438,0.0092,49.34703407,106.1183941,5.245488778,0.052,0.0858,0.0182,83.46238831,41.38926766,5.361422213,0.0186,0.0284,0.0088,75.68204355,89.83666897,5.170383418,0.0215,0.0364,0.0066,83.1375712,125.4780846,5.258375529,0.0194,0.0328,0.006,0.815,0.795,0.765,0.855,0.795,0.855
ibmq_belem,2021-09-17 00:36:43-04:00,0.000162622,0.001116573,0.000258939,0.0005736,0.001255503,0.000162622,0.001116573,0.000258939,0.0005736,0.001255503,0.000162622,0.001116573,0.000258939,0.0005736,0.001255503,0.021722534,0.021722534,0.022230384,0.022230384,0.020690532,0.020690532,0.025202425,0.025202425,108.4651348,123.7117978,5.090020808,0.0163,0.0284,0.0042,90.11972816,51.6932166,5.245495573,0.1199,0.1906,0.0492,83.88130165,35.22476373,5.361419342,0.0242,0.0348,0.0136,23.87317845,48.60442663,5.170385053,0.0372,0.0678,0.0066,64.06122584,125.4780846,5.25835379,0.14,0.2414,0.0386,0.83,0.78,0.65,0.9,0.84,0.9
ibmq_belem,2021-09-18 08:08:20-04:00,0.000158834,0.000702774,0.000254195,0.000564559,0.00035822,0.000158834,0.000702774,0.000254195,0.000564559,0.00035822,0.000158834,0.000702774,0.000254195,0.000564559,0.00035822,0.015516036,0.015516036,0.0152546,0.0152546,0.014981781,0.014981781,0.020502196,0.020502196,104.1902284,115.4314682,5.090017956,0.072,0.08,0.064,103.5803323,61.40416793,5.245494973,0.092,0.137,0.047,98.63296345,33.37304571,5.361423937,0.0198,0.0292,0.0104,83.71819687,36.44113562,5.170383721,0.0415,0.071,0.012,90.25877216,135.3056313,5.258375556,0.0234,0.0374,0.0094,0.72,0.73,0.73,0.855,0.815,0.855
ibmq_belem,2021-09-19 00:46:42-04:00,0.002936253,0.001302571,0.000246343,0.000272021,0.001248851,0.002936253,0.001302571,0.000246343,0.000272021,0.001248851,0.002936253,0.001302571,0.000246343,0.000272021,0.001248851,0.015489917,0.015489917,0.016692703,0.016692703,0.017902194,0.017902194,0.035259298,0.035259298,111.4350241,109.6706473,5.089976728,0.0292,0.0502,0.0082,69.13003018,73.3307766,5.245505848,0.0824,0.1282,0.0366,55.25748333,37.1340674,5.361421726,0.0239,0.0382,0.0096,85.27921256,133.7305312,5.170383803,0.0206,0.0322,0.009,74.74614037,135.3056313,5.258357897,0.1439,0.2436,0.0442,0.72,0.73,0.73,0.855,0.815,0.855
ibmq_belem,2021-09-20 00:33:17-04:00,0.000789367,0.001298584,0.0002238,0.000236445,0.000551117,0.000789367,0.001298584,0.0002238,0.000236445,0.000551117,0.000789367,0.001298584,0.0002238,0.000236445,0.000551117,0.010432273,0.010432273,0.015197362,0.015197362,0.018083086,0.018083086,0.026273237,0.026273237,53.44695334,79.51257354,5.090003198,0.0191,0.0312,0.007,65.53528927,82.83571069,5.24549948,0.0873,0.1318,0.0428,94.37142792,31.41245115,5.361423788,0.0205,0.0322,0.0088,83.77091847,114.0169279,5.170382108,0.02,0.0334,0.0066,112.2355587,142.9431961,5.258376429,0.0693,0.1076,0.031,0.37,0.335,0.595,0.855,0.83,0.855
ibmq_belem,2021-09-21 00:35:22-04:00,0.000241074,0.001305314,0.00022528,0.000248648,0.000443194,0.000241074,0.001305314,0.00022528,0.000248648,0.000443194,0.000241074,0.001305314,0.00022528,0.000248648,0.000443194,0.013195761,0.013195761,0.013301993,0.013301993,0.015229373,0.015229373,0.023031413,0.023031413,116.1541145,111.8916458,5.090017496,0.0148,0.0258,0.0038,58.2085848,94.7624116,5.245503763,0.0266,0.04,0.0132,84.37088176,29.82889279,5.361424797,0.0216,0.0356,0.0076,91.3474469,129.1472857,5.170384017,0.0205,0.0356,0.0054,100.8972834,142.9431961,5.258382131,0.1157,0.1756,0.0558,0.555,0.495,0.59,0.85,0.805,0.85
ibmq_belem,2021-09-22 00:36:53-04:00,0.000182286,0.000445955,0.000232569,0.000234663,0.001314058,0.000182286,0.000445955,0.000232569,0.000234663,0.001314058,0.000182286,0.000445955,0.000232569,0.000234663,0.001314058,0.010152942,0.010152942,0.009826991,0.009826991,0.007771959,0.007771959,0.017998744,0.017998744,84.71191692,106.2004262,5.090017347,0.0168,0.0264,0.0072,51.59508001,106.0013054,5.245491513,0.0666,0.1092,0.024,84.40223266,32.38463923,5.361416237,0.0201,0.0286,0.0116,92.64781961,110.6559104,5.170382222,0.0185,0.0294,0.0076,87.18940466,142.9431961,5.258371032,0.0836,0.1292,0.038,0.78,0.76,0.635,0.845,0.81,0.845
ibmq_belem,2021-09-23 00:33:44-04:00,0.000189262,0.000238804,0.000224889,0.000272044,0.000395667,0.000189262,0.000238804,0.000224889,0.000272044,0.000395667,0.000189262,0.000238804,0.000224889,0.000272044,0.000395667,0.011087606,0.011087606,0.007241294,0.007241294,0.006419917,0.006419917,0.017219708,0.017219708,91.16892041,114.3624716,5.090017492,0.0169,0.027,0.0068,73.15563129,115.7928291,5.245498291,0.0213,0.0272,0.0154,88.25880608,37.02651389,5.361410299,0.0204,0.034,0.0068,74.38178304,104.1293372,5.170386664,0.0197,0.0304,0.009,117.1885864,160.3250239,5.258380993,0.0206,0.0338,0.0074,0.815,0.795,0.73,0.885,0.82,0.885
ibmq_belem,2021-09-24 00:45:11-04:00,0.000236199,0.000471252,0.000246846,0.000398799,0.001495875,0.000236199,0.000471252,0.000246846,0.000398799,0.001495875,0.000236199,0.000471252,0.000246846,0.000398799,0.001495875,0.018676035,0.018676035,0.008724193,0.008724193,0.00663569,0.00663569,0.018505123,0.018505123,110.5642476,135.166944,5.090020507,0.0338,0.0512,0.0164,101.7029539,126.2344752,5.24550349,0.0737,0.1126,0.0348,78.93346174,38.71899801,5.36140811,0.0223,0.033,0.0116,48.00709084,81.65861308,5.170381328,0.0231,0.0394,0.0068,97.66301974,94.31053428,5.258369514,0.059,0.0986,0.0194,0.81,0.79,0.73,0.855,0.795,0.855
ibmq_belem,2021-09-25 00:36:19-04:00,0.000229133,0.000455612,0.000231098,0.000275075,0.001515855,0.000229133,0.000455612,0.000231098,0.000275075,0.001515855,0.000229133,0.000455612,0.000231098,0.000275075,0.001515855,0.019607182,0.019607182,0.009055168,0.009055168,0.007313052,0.007313052,0.025619999,0.025619999,96.88405709,130.6694712,5.090017587,0.0185,0.0294,0.0076,94.55243619,126.8277274,5.245500666,0.0613,0.0982,0.0244,74.87298522,36.16694929,5.361415773,0.0224,0.0356,0.0092,87.45597664,127.6862051,5.1703858,0.0207,0.0378,0.0036,76.71333282,94.31053428,5.258354838,0.0375,0.0586,0.0164,0.815,0.825,0.755,0.875,0.82,0.875
ibmq_belem,2021-09-26 00:35:35-04:00,0.00021648,0.000263159,0.00023992,0.000266651,0.00142045,0.00021648,0.000263159,0.00023992,0.000266651,0.00142045,0.00021648,0.000263159,0.00023992,0.000266651,0.00142045,0.01455974,0.01455974,0.007082845,0.007082845,0.007447119,0.007447119,0.020856469,0.020856469,79.81191734,60.68647108,5.090014198,0.0214,0.0358,0.007,111.7973806,113.6929189,5.24549527,0.0184,0.0306,0.0062,66.776617,40.30714041,5.361394063,0.0259,0.0406,0.0112,90.67382082,128.104639,5.170381062,0.0185,0.0274,0.0096,84.65293435,94.31053428,5.258346269,0.0352,0.0588,0.0116,0.8,0.775,0.71,0.86,0.81,0.86
ibmq_belem,2021-09-27 00:33:57-04:00,0.000188771,0.000291978,0.000277373,0.000485466,0.000596061,0.000188771,0.000291978,0.000277373,0.000485466,0.000596061,0.000188771,0.000291978,0.000277373,0.000485466,0.000596061,0.014972885,0.014972885,0.013380074,0.013380074,0.008244899,0.008244899,0.017235633,0.017235633,94.79147196,120.5673174,5.090019441,0.0163,0.0264,0.0062,116.0573921,123.7697889,5.245496134,0.0201,0.0324,0.0078,69.28937995,36.41389136,5.36139353,0.031,0.048,0.014,48.82836361,91.44048902,5.170383099,0.0457,0.0842,0.0072,92.41340896,91.93866111,5.258369017,0.0238,0.0404,0.0072,0.835,0.805,0.74,0.835,0.805,0.835
ibmq_belem,2021-09-28 01:26:40-04:00,0.000181292,0.001029713,0.000229799,0.000294806,0.001580195,0.000181292,0.001029713,0.000229799,0.000294806,0.001580195,0.000181292,0.001029713,0.000229799,0.000294806,0.001580195,0.018453806,0.018453806,0.017513361,0.017513361,0.019030257,0.019030257,0.02584006,0.02584006,92.01409914,106.9076856,5.090012888,0.0198,0.0344,0.0052,89.41102598,121.1780002,5.245488942,0.0261,0.0426,0.0096,85.39934309,40.78863144,5.361393066,0.0236,0.0338,0.0134,87.04945458,120.7455668,5.170375471,0.0185,0.0312,0.0058,89.25575972,85.66225351,5.258358808,0.0587,0.1016,0.0158,0.775,0.72,0.7,0.79,0.785,0.79
ibmq_belem,2021-09-29 00:33:52-04:00,0.000174993,0.000818067,0.000226479,0.000360599,0.000510683,0.000174993,0.000818067,0.000226479,0.000360599,0.000510683,0.000174993,0.000818067,0.000226479,0.000360599,0.000510683,0.011824178,0.011824178,0.019366855,0.019366855,0.018342608,0.018342608,0.024992858,0.024992858,99.83898305,133.7124689,5.090019836,0.0157,0.0278,0.0036,76.04906616,144.5918895,5.245490755,0.026,0.0402,0.0118,81.70354331,40.97945512,5.361396674,0.0242,0.0378,0.0106,57.05966722,119.1664103,5.170384241,0.0296,0.0514,0.0078,107.1796178,85.66225351,5.258365952,0.0345,0.0588,0.0102,0.815,0.78,0.57,0.805,0.82,0.82
ibmq_belem,2021-09-30 01:09:17-04:00,0.000218943,0.001462441,0.000271217,0.00032534,0.000479714,0.000218943,0.001462441,0.000271217,0.00032534,0.000479714,0.000218943,0.001462441,0.000271217,0.00032534,0.000479714,0.00934749,0.00934749,0.017969057,0.017969057,0.019758791,0.019758791,0.054138237,0.054138237,109.8467759,115.9093984,5.090016628,0.0295,0.0502,0.0088,49.512184,64.98111777,5.245486481,0.0296,0.0468,0.0124,90.56130812,39.79216595,5.361394863,0.0249,0.0372,0.0126,91.89154084,156.4778027,5.170381015,0.0189,0.0286,0.0092,77.70520953,114.7741527,5.258359663,0.0275,0.0452,0.0098,0.735,0.655,0.555,0.795,0.805,0.805
ibmq_belem,2021-10-01 00:34:53-04:00,0.000199703,0.001224367,0.000289381,0.000305567,0.000279765,0.000199703,0.001224367,0.000289381,0.000305567,0.000279765,0.000199703,0.001224367,0.000289381,0.000305567,0.000279765,0.008355829,0.008355829,0.017518315,0.017518315,0.018239801,0.018239801,0.024051432,0.024051432,90.08912865,118.810367,5.090018812,0.0285,0.0526,0.0044,91.28549961,77.0029229,5.245510636,0.0665,0.1026,0.0304,88.56981948,22.3129392,5.361399095,0.0332,0.0512,0.0152,92.11235794,118.1374474,5.170382467,0.0139,0.025,0.0028,87.23702823,105.6241479,5.258375507,0.0258,0.0426,0.009,0.3,0.305,0.535,0.8,0.835,0.835
ibmq_belem,2021-10-02 00:35:02-04:00,0.000213452,0.001221663,0.0002365,0.000567003,0.000252352,0.000213452,0.001221663,0.0002365,0.000567003,0.000252352,0.000213452,0.001221663,0.0002365,0.000567003,0.000252352,0.014668662,0.014668662,0.020807594,0.020807594,0.018579433,0.018579433,0.024484178,0.024484178,98.13085911,105.0578039,5.090015909,0.0251,0.0406,0.0096,96.73773231,83.62304613,5.24550431,0.072,0.1128,0.0312,62.57949322,31.47240602,5.361402526,0.0234,0.0394,0.0074,78.20606624,101.6935211,5.170390034,0.0257,0.0474,0.004,104.3312896,141.6439862,5.258372942,0.018,0.0316,0.0044,0.735,0.725,0.615,0.85,0.83,0.85
ibmq_belem,2021-10-03 00:33:41-04:00,0.000219569,0.001594534,0.000198691,0.000437611,0.000290371,0.000219569,0.001594534,0.000198691,0.000437611,0.000290371,0.000219569,0.001594534,0.000198691,0.000437611,0.000290371,0.013772683,0.013772683,0.022454077,0.022454077,0.023587313,0.023587313,0.024484178,0.024484178,88.35113482,118.5775258,5.090016603,0.0255,0.0408,0.0102,55.12605719,83.62304613,5.24551292,0.0998,0.1558,0.0438,89.92682322,29.74207882,5.361399178,0.0186,0.0282,0.009,56.488464,81.25170064,5.170384566,0.0298,0.0534,0.0062,98.69963088,91.77280866,5.258372351,0.0217,0.0372,0.0062,0.57,0.54,0.585,0.87,0.825,0.87
ibmq_belem,2021-10-04 00:34:40-04:00,0.000203686,0.001876817,0.000220835,0.000531554,0.000219845,0.000203686,0.001876817,0.000220835,0.000531554,0.000219845,0.000203686,0.001876817,0.000220835,0.000531554,0.000219845,0.014466558,0.014466558,0.026391589,0.026391589,0.022572499,0.022572499,0.024484178,0.024484178,78.74135889,102.8584255,5.090018426,0.0222,0.0314,0.013,80.63426471,20.76815818,5.245505301,0.1022,0.1572,0.0472,62.92618981,29.28145286,5.361396701,0.0195,0.0326,0.0064,73.30007145,105.9448272,5.170389237,0.0298,0.0508,0.0088,96.2737492,140.829214,5.25846064,0.0188,0.0304,0.0072,0.22,0.22,0.465,0.805,0.805,0.805
ibmq_belem,2021-10-05 00:34:12-04:00,0.000199093,0.001686388,0.000214759,0.000595313,0.000219123,0.000199093,0.001686388,0.000214759,0.000595313,0.000219123,0.000199093,0.001686388,0.000214759,0.000595313,0.000219123,0.011483565,0.011483565,0.021268956,0.021268956,0.019741658,0.019741658,0.07921724,0.07921724,86.84506,103.8309166,5.090022729,0.0175,0.0278,0.0072,101.96881,51.46458844,5.245545497,0.0414,0.0694,0.0134,66.55920324,30.27879113,5.361404742,0.0205,0.032,0.009,67.34109748,101.5724374,5.170390707,0.0248,0.046,0.0036,99.89887228,152.9250838,5.25845719,0.0175,0.0316,0.0034,0.215,0.215,0.57,0.815,0.81,0.815
ibmq_belem,2021-10-06 00:35:26-04:00,0.000197546,0.000253813,0.000227905,0.000536758,0.000286202,0.000197546,0.000253813,0.000227905,0.000536758,0.000286202,0.000197546,0.000253813,0.000227905,0.000536758,0.000286202,0.013063546,0.013063546,0.009865117,0.009865117,0.00590406,0.00590406,0.025680056,0.025680056,114.3920539,92.46396366,5.090019899,0.0168,0.0272,0.0064,99.28422169,98.31758348,5.245568128,0.0223,0.0366,0.008,88.73429074,31.16180119,5.361405251,0.023,0.0384,0.0076,85.03551763,101.2841053,5.170388135,0.0292,0.0508,0.0076,111.1640644,141.3895693,5.25845818,0.0225,0.0378,0.0072,0.275,0.22,0.635,0.77,0.78,0.78
ibmq_belem,2021-10-07 00:37:00-04:00,0.000195322,0.00025892,0.000254709,0.000371218,0.000221126,0.000195322,0.00025892,0.000254709,0.000371218,0.000221126,0.000195322,0.00025892,0.000254709,0.000371218,0.000221126,0.01346106,0.01346106,0.01122437,0.01122437,0.00671187,0.00671187,0.023476051,0.023476051,102.6247642,127.3265696,5.090015959,0.0197,0.0304,0.009,70.45317016,104.5450048,5.245567471,0.0247,0.0408,0.0086,63.61463624,28.7430912,5.361405351,0.0217,0.0362,0.0072,71.70855089,110.1769606,5.170389538,0.0232,0.0408,0.0056,116.8171206,147.880762,5.258457243,0.0189,0.0274,0.0104,0.825,0.78,0.705,0.845,0.785,0.845
ibmq_belem,2021-10-08 11:00:15-04:00,0.000201899,0.00026041,0.000238815,0.000337508,0.000218566,0.000201899,0.00026041,0.000238815,0.000337508,0.000218566,0.000201899,0.00026041,0.000238815,0.000337508,0.000218566,0.007942182,0.007942182,0.014713984,0.014713984,0.007244723,0.007244723,0.034326845,0.034326845,106.1886382,126.2275957,5.090019132,0.0149,0.0234,0.0064,89.05820547,98.1337879,5.245565446,0.0237,0.0392,0.0082,60.35640336,30.60088552,5.361407831,0.0187,0.0318,0.0056,107.6729182,124.2062187,5.170389871,0.0328,0.0562,0.0094,108.6074784,137.0867632,5.258462876,0.0164,0.0282,0.0046,0.825,0.785,0.7,0.865,0.785,0.865
ibmq_belem,2021-10-09 00:33:29-04:00,0.000177546,0.000376168,0.00025619,0.00042431,0.000212113,0.000177546,0.000376168,0.00025619,0.00042431,0.000212113,0.000177546,0.000376168,0.00025619,0.00042431,0.000212113,0.013657008,0.013657008,0.012208248,0.012208248,0.007357962,0.007357962,0.028628641,0.028628641,122.0663825,137.6142374,5.090021549,0.0178,0.0292,0.0064,80.27614764,107.6006879,5.245563285,0.0237,0.0394,0.008,55.37891665,29.38224177,5.361395474,0.0208,0.0332,0.0084,82.12462698,112.3236214,5.170383994,0.0353,0.0616,0.009,100.2429976,148.1593192,5.258457273,0.0163,0.0276,0.005,0.765,0.72,0.675,0.82,0.8,0.82
ibmq_belem,2021-10-10 00:34:31-04:00,0.000180161,0.000399331,0.000235429,0.000352008,0.000213968,0.000180161,0.000399331,0.000235429,0.000352008,0.000213968,0.000180161,0.000399331,0.000235429,0.000352008,0.000213968,0.011040207,0.011040207,0.017880622,0.017880622,0.008675142,0.008675142,0.031536996,0.031536996,108.4182095,135.0778251,5.09002258,0.0148,0.0234,0.0062,91.56089069,106.0698854,5.245563531,0.0263,0.0428,0.0098,80.62083058,35.11950646,5.361404733,0.0201,0.0316,0.0086,67.81557647,96.73433863,5.17038342,0.0507,0.0882,0.0132,84.53426472,134.5945835,5.25845505,0.0195,0.0312,0.0078,0.795,0.75,0.68,0.845,0.8,0.845
ibmq_belem,2021-10-11 00:35:58-04:00,0.000181093,0.000242744,0.000280526,0.000509397,0.000229623,0.000181093,0.000242744,0.000280526,0.000509397,0.000229623,0.000181093,0.000242744,0.000280526,0.000509397,0.000229623,0.016803544,0.016803544,0.014195751,0.014195751,0.007884531,0.007884531,0.024237513,0.024237513,118.339688,145.8766102,5.090020684,0.0201,0.0316,0.0086,83.71448267,109.8961163,5.245566525,0.0211,0.0316,0.0106,109.1631126,35.44864638,5.361404645,0.0284,0.0486,0.0082,61.72408745,101.2391842,5.170389245,0.05,0.0796,0.0204,82.75984121,156.8095954,5.258456411,0.0155,0.0266,0.0044,0.63,0.615,0.665,0.8,0.775,0.8
ibmq_belem,2021-10-12 00:32:42-04:00,0.000189176,0.000286046,0.000255211,0.000348893,0.000217395,0.000189176,0.000286046,0.000255211,0.000348893,0.000217395,0.000189176,0.000286046,0.000255211,0.000348893,0.000217395,0.00844955,0.00844955,0.017887827,0.017887827,0.007471094,0.007471094,0.023739615,0.023739615,110.3573223,119.3243503,5.090018708,0.0164,0.0256,0.0072,82.47768795,62.31870355,5.245567991,0.0217,0.0394,0.004,67.37633939,32.87587623,5.36140691,0.0201,0.0318,0.0084,69.61927787,114.4797536,5.170387381,0.0501,0.0842,0.016,73.05202113,132.462101,5.25845624,0.0167,0.0292,0.0042,0.745,0.75,0.69,0.8,0.785,0.8
ibmq_belem,2021-10-13 00:38:03-04:00,0.000205787,0.000299666,0.000272739,0.000296167,0.000238252,0.000205787,0.000299666,0.000272739,0.000296167,0.000238252,0.000205787,0.000299666,0.000272739,0.000296167,0.000238252,0.008618254,0.008618254,0.012702033,0.012702033,0.008399256,0.008399256,0.022377228,0.022377228,102.296107,128.9501213,5.09001624,0.0218,0.0326,0.011,93.14178002,98.49027116,5.245572851,0.0275,0.0476,0.0074,63.21875825,32.06788741,5.361406766,0.0198,0.0308,0.0088,93.11123043,76.97552187,5.17038652,0.0537,0.0868,0.0206,90.0664764,132.9775371,5.258460612,0.0236,0.039,0.0082,0.715,0.72,0.705,0.815,0.795,0.815
ibmq_belem,2021-10-14 00:33:15-04:00,0.000183799,0.000282028,0.000264339,0.000407277,0.000236054,0.000183799,0.000282028,0.000264339,0.000407277,0.000236054,0.000183799,0.000282028,0.000264339,0.000407277,0.000236054,0.008624047,0.008624047,0.018851477,0.018851477,0.007836426,0.007836426,0.027861553,0.027861553,96.52222965,106.7122599,5.090016071,0.0186,0.0298,0.0074,81.64500275,106.4470263,5.245570657,0.0206,0.0358,0.0054,84.55913363,31.88789243,5.361408602,0.0186,0.027,0.0102,84.18107313,107.5738818,5.170383468,0.0624,0.1088,0.016,107.547285,148.9467641,5.2584626,0.0174,0.027,0.0078,0.795,0.735,0.715,0.84,0.795,0.84
ibmq_belem,2021-10-15 00:32:58-04:00,0.00017014,0.000329294,0.000379897,0.000330968,0.000191635,0.00017014,0.000329294,0.000379897,0.000330968,0.000191635,0.00017014,0.000329294,0.000379897,0.000330968,0.000191635,0.008485625,0.008485625,0.015469911,0.015469911,0.007143159,0.007143159,0.0223303,0.0223303,110.0416926,109.9007526,5.090014828,0.0138,0.0204,0.0072,88.90995756,84.50971924,5.245580016,0.0208,0.0352,0.0064,77.12532956,29.35701057,5.361411977,0.0331,0.0568,0.0094,87.86128748,107.4868811,5.170385041,0.0605,0.095,0.026,91.6890351,109.1420692,5.258464871,0.019,0.031,0.007,0.56,0.49,0.69,0.805,0.77,0.805
ibmq_belem,2021-10-16 00:34:12-04:00,0.000248254,0.000456176,0.000442128,0.000308642,0.000205505,0.000248254,0.000456176,0.000442128,0.000308642,0.000205505,0.000248254,0.000456176,0.000442128,0.000308642,0.000205505,0.007547054,0.007547054,0.01406635,0.01406635,0.010717724,0.010717724,0.023731432,0.023731432,86.65890584,105.8374512,5.09001922,0.021,0.0342,0.0078,61.65077155,119.1349702,5.24558533,0.0255,0.0394,0.0116,94.55012854,32.07158065,5.361419412,0.0521,0.0902,0.014,126.9043238,111.7362745,5.170383959,0.0478,0.076,0.0196,98.36084279,118.2054361,5.258465264,0.0168,0.0272,0.0064,0.705,0.705,0.695,0.81,0.785,0.81
ibmq_belem,2021-10-17 00:35:04-04:00,0.000193652,0.003061554,0.000352765,0.000317143,0.000204098,0.000193652,0.003061554,0.000352765,0.000317143,0.000204098,0.000193652,0.003061554,0.000352765,0.000317143,0.000204098,0.009404494,0.009404494,0.046388741,0.046388741,0.051414492,0.051414492,0.027775499,0.027775499,90.6471476,113.5005758,5.090015955,0.0226,0.038,0.0072,102.9460216,124.889998,5.24559506,0.0375,0.0666,0.0084,81.92700974,35.33412044,5.361413859,0.0297,0.0496,0.0098,107.0799698,141.3997794,5.170380673,0.0543,0.093,0.0156,72.41892512,125.3213772,5.258462519,0.0192,0.0332,0.0052,0.695,0.675,0.695,0.825,0.785,0.825
ibmq_belem,2021-10-18 00:39:38-04:00,0.000167019,0.002906786,0.00041832,0.000344915,0.000201907,0.000167019,0.002906786,0.00041832,0.000344915,0.000201907,0.000167019,0.002906786,0.00041832,0.000344915,0.000201907,0.009130155,0.009130155,0.01716311,0.01716311,0.008944329,0.008944329,0.03094087,0.03094087,110.5157328,127.3755196,5.090020733,0.0149,0.0242,0.0056,88.55501625,127.2069492,5.245591652,0.0511,0.0806,0.0216,69.79727281,19.76757348,5.361406661,0.0324,0.055,0.0098,116.2900649,144.6932396,5.170390854,0.0562,0.088,0.0244,91.25634962,104.3683551,5.258459742,0.0138,0.0232,0.0044,0.21,0.21,0.425,0.42,0.59,0.59
ibmq_belem,2021-10-19 15:44:53-04:00,0.00016793,0.000484959,0.00021021,0.000295838,0.000193638,0.00016793,0.000484959,0.00021021,0.000295838,0.000193638,0.00016793,0.000484959,0.00021021,0.000295838,0.000193638,0.007599025,0.007599025,0.015045029,0.015045029,0.016253552,0.016253552,0.024720565,0.024720565,122.711381,114.3852008,5.090022343,0.0385,0.047,0.03,95.9748412,79.89626191,5.245554172,0.089,0.154,0.024,84.87145722,31.54010876,5.36141564,0.0205,0.0338,0.0072,82.41099995,118.5770278,5.170387222,0.0455,0.075,0.016,64.57874435,126.6952313,5.258464783,0.0161,0.0274,0.0048,0.665,0.645,0.63,0.81,0.8,0.81
ibmq_belem,2021-10-20 00:36:04-04:00,0.000168607,0.002603058,0.000199458,0.000420202,0.00022011,0.000168607,0.002603058,0.000199458,0.000420202,0.00022011,0.000168607,0.002603058,0.000199458,0.000420202,0.00022011,0.00961804,0.00961804,0.040796246,0.040796246,0.030698841,0.030698841,0.031886274,0.031886274,87.65793019,112.3608718,5.09014951,0.0177,0.0272,0.0082,113.9526839,97.9127052,5.245531399,0.0329,0.0562,0.0096,75.29133162,34.00060202,5.361413358,0.0186,0.03,0.0072,100.1752783,70.34040854,5.170383862,0.0644,0.1054,0.0234,73.90263916,100.3212173,5.258462433,0.0179,0.0294,0.0064,0.375,0.35,0.735,0.815,0.78,0.815
